瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
156,堡林,2019-01-16 05:00,-4.9,,,9,4.5,,50,,61,,2.6,-11.2,1018.4,,1027.8,,,9,,,,0,0,,,2000,,,-4.9,,,,,
156,堡林,2019-01-16 06:00,-5.4,,,9,3.5,,50,,59,,2.4,-12.1,1018.5,,1027.9,,,9,,,,0,0,,,2000,,,-5.5,,,,,
156,堡林,2019-01-16 07:00,-5.5,,,9,1.9,,50,,57,,2.3,-12.6,1019.2,,1028.6,,,9,,,,0,0,,,2000,,,-6.1,,,,,
156,堡林,2019-01-16 08:00,-5.7,,,9,2.9,,70,,58,,2.3,-12.6,1019.7,,1029.1,,0,,.05,,,0,0,,,2000,,,-6.3,,,,,
156,堡林,2019-01-16 09:00,-4.5,,,9,1.9,,70,,54,,2.4,-12.4,1019.7,,1029.1,,.8,,.43,,,0,0,,,1807,,,-4.3,,,,,
156,堡林,2019-01-16 10:00,-3.1,,,9,1.1,,50,,51,,2.5,-11.8,1020,,1029.3,,1,,1.1,,,0,0,,,1954,,,-1.1,,,,,
156,堡林,2019-01-16 11:00,-1.4,,,9,2,,360,,45,,2.5,-11.8,1020.5,,1029.8,,1,,1.65,,,0,0,,,1886,,,1.8,,,,,
156,堡林,2019-01-16 12:00,-.1,,,9,1.8,,20,,32,,1.9,-14.8,1018.8,,1028,,1,,2.07,,,0,0,,,1900,,,5.9,,,,,
156,堡林,2019-01-16 13:00,.8,,,9,2.1,,320,,24,,1.6,-17.5,1017.5,,1026.7,,1,,2.25,,,0,0,,,1998,,,9.1,,,,,
156,堡林,2019-01-16 14:00,1.1,,,9,2.3,,360,,26,,1.7,-16.3,1017.2,,1026.4,,1,,2.14,,,0,0,,,1997,,,10.1,,,,,
156,堡林,2019-01-16 15:00,1.9,,,9,1.8,,320,,30,,2.1,-13.8,1016.9,,1026,,1,,1.75,,,0,0,,,1990,,,9.5,,,,,
156,堡林,2019-01-16 16:00,1.8,,,9,1.9,,360,,35,,2.4,-12,1016.8,,1025.9,,1,,1.33,,,0,0,,,2000,,,6.8,,,,,
156,堡林,2019-01-16 17:00,.7,,,9,1.7,,340,,42,,2.7,-10.7,1017.5,,1026.7,,1,,.69,,,1,0,Ci,,2000,,,2.2,,,,,
156,堡林,2019-01-16 18:00,-.7,,,9,.9,,20,,51,,3,-9.6,1017.3,,1026.5,,.4,,.13,,,3,0,Ci,,2000,,,-1,,,,,
156,堡林,2019-01-16 19:00,-1.5,,,9,1.7,,20,,54,,3,-9.6,1017.7,,1027,,,9,,,,4,0,,,2000,,,-1.8,,,,,
156,堡林,2019-01-16 20:00,-2.2,,,9,2.2,,20,,56,,2.9,-9.8,1017.9,,1027.2,,,9,,,,0,0,,,2000,,,-2.7,,,,,
156,堡林,2019-01-16 21:00,-2.9,,,9,2.6,,50,,61,,3,-9.3,1017.7,,1027,,,9,,,,0,0,,,2000,,,-3.4,,,,,
156,堡林,2019-01-16 22:00,-2.9,,,9,2.4,,70,,63,,3.1,-8.9,1017.5,,1026.8,,,9,,,,9,4,,74,2000,,,-3.4,,,,,
156,堡林,2019-01-16 23:00,-2.5,,,9,1.2,,70,,62,,3.2,-8.7,1017.5,,1026.8,,,9,,,,9,4,,11,2000,,,-3,,,,,
156,堡林,2019-01-17 00:00,-1.6,,,9,.5,,20,,60,,3.3,-8.3,1017.4,,1026.7,,,9,,,,9,9,,,2000,,,-2.2,,,,,
156,堡林,2019-01-17 01:00,-1.8,,,,.5,,20,,63,,3.4,-7.9,1017.3,,1026.6,,,9,,,,9,9,,12,2000,,,-2.1,,,,,
156,堡林,2019-01-17 02:00,-1.8,,,,.6,,250,,65,,3.5,-7.5,1016.7,,1026,,,9,,,,9,9,,12,2000,,,-2,,,,,
156,堡林,2019-01-17 03:00,-1.8,,,,.4,,0,,66,,3.5,-7.3,1016.7,,1026,,,9,,,,9,9,Sc,11,1990,,,-2,,,,,
156,堡林,2019-01-17 04:00,-1.6,,,,.2,,0,,66,,3.6,-7.1,1016.2,,1025.5,,,9,,,,9,9,Sc,11,2000,,,-1.9,,,,,
156,堡林,2019-01-17 05:00,-1.7,,,,.1,,0,,67,,3.6,-7,1015.7,,1025,,,9,,,,7,7,Sc,14,2000,,,-2.9,,,,,
156,堡林,2019-01-17 06:00,-2.1,,,,.3,,0,,69,,3.6,-7,1015.3,,1024.6,,,9,,,,6,6,Sc,14,1965,,,-3.6,,,,,
156,堡林,2019-01-17 07:00,-2.2,,,,0,,0,,72,,3.8,-6.5,1015.8,,1025.1,,,9,,,,4,4,Sc,10,1991,,,-3.7,,,,,
156,堡林,2019-01-17 08:00,-2.5,,,,0,,0,,73,,3.7,-6.6,1016.1,,1025.4,,0,,.06,,,4,4,Sc,11,1998,,,-4.6,,,,,
156,堡林,2019-01-17 09:00,-1.6,,,,.7,,250,,70,,3.8,-6.3,1016.8,,1026.1,,.3,,.29,,,4,4,Sc,12,1657,,,-2.4,,,,,
156,堡林,2019-01-17 10:00,.1,,,,.8,,200,,61,,3.8,-6.5,1016.8,,1026,,1,,1,,,1,1,Sc,11,1625,,,-.4,,,,,
156,堡林,2019-01-17 11:00,2.3,,,,.9,,250,,55,,4,-5.8,1016.9,,1026,,1,,1.57,,,3,3,Sc,12,1735,,,4.3,,,,,
156,堡林,2019-01-17 12:00,3.7,,,,1.5,,270,,49,,3.9,-6,1016.2,,1025.3,,.9,,1.85,,,6,6,Sc,13,1676,,,8.5,,,,,
156,堡林,2019-01-17 13:00,5.6,,,,3.5,,270,,41,,3.7,-6.6,1015.2,,1024.2,,1,,2.04,,,7,7,Sc,14,1916,,,13.5,0,,,,
156,堡林,2019-01-17 14:00,5.5,,,,2,,340,,39,,3.5,-7.3,1014.8,,1023.8,,1,,2.1,,,5,5,Sc,14,1983,,,13.2,0,,,,
156,堡林,2019-01-17 15:00,5.9,,,,1.5,,320,,38,,3.5,-7.3,1014.4,,1023.4,,1,,1.71,,,4,4,Sc,13,2000,,,13.7,0,,,,
156,堡林,2019-01-17 16:00,5.4,,,,2,,270,,43,,3.8,-6.2,1014.9,,1023.9,,1,,1.32,,,3,3,Sc,14,1868,,,9.5,,,,,
156,堡林,2019-01-17 17:00,4,,,,2.4,,320,,51,,4.2,-5.2,1015.7,,1024.7,,.2,,.44,,,5,5,Sc,14,2000,,,5.2,,,,,
156,堡林,2019-01-17 18:00,3.1,,,,2.3,,20,,64,,4.9,-3,1016.3,,1025.4,,0,,.09,,,8,8,Sc,13,1641,,,3.2,,,,,
156,堡林,2019-01-17 19:00,2.3,,,,1.1,,340,,82,,5.9,-.4,1016.8,,1025.9,,,9,,,,0,0,,,1135,,,1.9,,,,,
156,堡林,2019-01-17 20:00,2.1,,,,.9,,320,,82,,5.8,-.6,1017.2,,1026.3,,,9,,,,0,0,,,1086,,,-.1,,,,,
156,堡林,2019-01-17 21:00,1.4,,,,.9,,70,,81,,5.5,-1.5,1017.8,,1027,,,9,,,,0,0,,,991,,19,-1.2,,,,,
156,堡林,2019-01-17 22:00,1,,,,1.1,,20,,83,,5.5,-1.5,1018.7,,1027.9,,,9,,,,0,0,,,933,,19,-1.8,,,,,
156,堡林,2019-01-17 23:00,.6,,,,.7,,20,,77,,4.9,-2.9,1019.2,,1028.4,,,9,,,,0,0,,,1044,,19,-2.3,,,,,
156,堡林,2019-01-18 00:00,.1,,,,.8,,50,,78,,4.8,-3.2,1019.5,,1028.7,,,9,,,,0,0,,,1002,,,-2.8,,,,,
156,堡林,2019-01-18 01:00,-.3,,,,1.1,,50,,82,,4.9,-3,1019,,1028.2,,,9,,,,0,0,,,940,,19,-3.3,,,,,
156,堡林,2019-01-18 02:00,-.7,,,,.5,,320,,82,,4.8,-3.3,1019.4,,1028.7,,,9,,,,5,0,,,940,,19,-3.8,,,,,
156,堡林,2019-01-18 03:00,-1.3,,,,.4,,0,,88,,4.9,-3,1019.5,,1028.8,,,9,,,,0,0,,,740,,19,-4.1,,,,,
156,堡林,2019-01-18 04:00,-1.8,,,,.6,,250,,89,,4.8,-3.3,1018.9,,1028.2,,,9,,,,0,0,,,723,,19,-4.6,,,,,
156,堡林,2019-01-18 05:00,-2.4,,,,.6,,250,,91,,4.7,-3.6,1018.8,,1028.1,,,9,,,,0,0,,,672,,19,-4.9,,,,,
156,堡林,2019-01-18 06:00,-2.9,,,,.5,,270,,92,,4.5,-4,1019.2,,1028.5,,,9,,,,0,0,,,683,,19,-5.1,,,,,
156,堡林,2019-01-18 07:00,-2.7,,,9,.5,,270,,92,,4.6,-3.8,1020.2,,1029.5,,,9,,,,0,0,,,691,,19,-5.2,,,,,
156,堡林,2019-01-18 08:00,-2.5,,,,.2,,0,,92,,4.7,-3.6,1020.5,,1029.8,,0,,.06,,,0,0,,,685,,19,-5.2,,,,,
156,堡林,2019-01-18 09:00,-1,,,,.5,,20,,86,,4.9,-3,1020.5,,1029.8,,.8,,.46,,,0,0,,,841,,19,-3,,,,,
156,堡林,2019-01-18 10:00,.6,,,,.8,,250,,77,,4.9,-2.9,1021,,1030.2,,1,,1.11,,,0,0,,,803,,19,-.4,,,,,
156,堡林,2019-01-18 11:00,2.7,,,,.9,,230,,65,,4.8,-3.2,1021,,1030.1,,1,,1.52,,,0,0,,,911,,4019,4.1,,,,,
156,堡林,2019-01-18 12:00,5.4,,,,1.5,,20,,55,,4.9,-2.9,1019.8,,1028.9,,1,,1.93,,,0,0,,,1118,,40,8.5,,,,,
156,堡林,2019-01-18 13:00,7.9,,,,1.3,,320,,49,,5.2,-2.1,1018.7,,1027.6,,1,,2.1,,,0,0,,,1254,,,12.7,0,,,,
156,堡林,2019-01-18 14:00,7.8,,,,.8,,340,,50,,5.3,-1.9,1017.5,,1026.4,,1,,2,,,0,0,,,1056,,,14.1,0,,,,
156,堡林,2019-01-18 15:00,8.5,,,,1.8,,250,,46,,5.1,-2.4,1017.5,,1026.4,,1,,1.61,,,0,0,,,1209,,,13.7,0,,,,
156,堡林,2019-01-18 16:00,8.2,,,,1.2,,270,,45,,4.9,-3,1017.7,,1026.6,,1,,1.21,,,4,0,Ci,,1113,,,11,,,,,
156,堡林,2019-01-18 17:00,7.6,,,,1.1,,270,,48,,5,-2.7,1017.7,,1026.6,,1,,.5,,,3,0,Ci,,1169,,,6.4,,,,,
156,堡林,2019-01-18 18:00,5.6,,,,.7,,340,,56,,5.1,-2.5,1017.3,,1026.3,,.1,,.13,,,3,0,Ci,,1084,,,2.5,,,,,
156,堡林,2019-01-18 19:00,4.7,,,,1,,290,,60,,5.1,-2.4,1018.4,,1027.4,,,9,,,,8,6,,59,977,,40,1.4,,,,,
156,堡林,2019-01-18 20:00,4.1,,,,.7,,270,,64,,5.2,-2.1,1018.6,,1027.7,,,9,,,,9,9,,56,906,,40,.8,,,,,
156,堡林,2019-01-18 21:00,3.1,,,,1.3,,50,,65,,5,-2.8,1018.2,,1027.3,,,9,,,,0,0,,,802,,40,-1.4,,,,,
156,堡林,2019-01-18 22:00,2.6,,,,.9,,20,,64,,4.7,-3.5,1018.5,,1027.6,,,9,,,,0,0,,,782,,40,-1.6,,,,,
156,堡林,2019-01-18 23:00,1.8,,,,.6,,90,,74,,5.2,-2.3,1018.1,,1027.3,,,9,,,,0,0,,,745,,40,-2,,,,,
156,堡林,2019-01-19 00:00,1.7,,,,.4,,0,,76,,5.3,-2,1017.8,,1027,,,9,,,,8,8,Ac,35,716,,40,-1.7,,,,,
156,堡林,2019-01-19 01:00,1.3,,,,.1,,0,,77,,5.2,-2.2,1017.3,,1026.5,,,9,,,,9,9,,62,721,,4019,-2,,,,,
156,堡林,2019-01-19 02:00,.4,,,,.8,,230,,80,,5,-2.6,1017.5,,1026.7,,,9,,,,10,9,,64,543,,19,-1.9,,,,,
156,堡林,2019-01-19 03:00,.8,,,,.1,,0,,81,,5.3,-2,1017.2,,1026.4,,,9,,,,9,0,Ci,,546,,19,-1.8,,,,,
156,堡林,2019-01-19 04:00,.5,,,,.4,,0,,82,,5.2,-2.2,1016.9,,1026.1,,,9,,,,9,0,Ci,,542,,19,-1.8,,,,,
156,堡林,2019-01-19 05:00,.1,,,,.6,,250,,83,,5.1,-2.4,1016.6,,1025.8,,,9,,,,8,8,Ac,35,538,,19,-2,,,,,
156,堡林,2019-01-19 06:00,0,,,,.1,,0,,84,,5.2,-2.3,1016.6,,1025.8,,,9,,,,9,0,Ci,,520,,19,-2.3,,,,,
156,堡林,2019-01-19 07:00,-.2,,,,.7,,20,,85,,5.1,-2.4,1016.7,,1025.9,,,9,,,,5,0,Ci,,507,,19,-3,,,,,
156,堡林,2019-01-19 08:00,-.5,,,,0,,0,,88,,5.2,-2.2,1017.1,,1026.3,,0,,.06,,,9,7,AcCi,40,460,,19,-2.9,,,,,
156,堡林,2019-01-19 09:00,.2,,,,.2,,0,,83,,5.2,-2.3,1017.1,,1026.3,,.3,,.33,,,6,6,Ac,45,450,,19,-1.8,,,,,
156,堡林,2019-01-19 10:00,2.6,,,,.5,,270,,70,,5.2,-2.3,1017.2,,1026.3,,1,,1.03,,,0,0,,,540,,19,.9,,,,,
156,堡林,2019-01-19 11:00,4.5,,,,1.1,,230,,59,,5,-2.8,1017,,1026,,1,,1.62,,,0,0,,,547,,4019,7,,,,,
156,堡林,2019-01-19 12:00,6.9,,,,.6,,70,,45,,4.5,-4.2,1015.2,,1024.1,,1,,2.02,,,0,0,,,732,,40,12.6,0,,,,
156,堡林,2019-01-19 13:00,8,,,,.8,,20,,13,,1.4,-18.8,1013.5,,1022.4,,.5,,1.39,,,10,7,ScAs,12,1960,,40,10.4,,,,,
156,堡林,2019-01-19 14:00,7.9,,,,.9,,20,,28,,3,-9.5,1012.7,,1021.6,,0,,.3,,,10,7,ScAs,12,1457,,,7,,,,,
156,堡林,2019-01-19 15:00,8,,,,.6,,20,,25,,2.7,-10.8,1012.2,,1021.1,,0,,.29,,,10,6,ScAs,12,1697,,,6.6,,,,,
156,堡林,2019-01-19 16:00,7.9,,,9,1.1,,50,,26,,2.8,-10.4,1011.6,,1020.5,,0,,.24,,,10,6,StNs,10,1673,,01,5.7,,,,,
156,堡林,2019-01-19 17:00,6.8,,,9,1.4,,70,,33,,3.3,-8.3,1011,,1019.9,,0,,.13,,,10,7,StNs,12,1690,,01,4.5,,,,,
156,堡林,2019-01-19 18:00,5.2,,.1,,1.1,,50,,61,,5.4,-1.7,1010.4,,1019.4,,0,,.04,,,10,7,StNs,10,1107,,01,3.5,,,,,
156,堡林,2019-01-19 19:00,4.4,,,9,1.9,,50,,93,,7.7,3.3,1010.5,,1019.5,,,9,,,,10,6,StNs,6,507,,01,3.3,,,,,
156,堡林,2019-01-19 20:00,4,,,9,2.2,,20,,97,,7.8,3.5,1010.1,,1019.1,,,9,,,,10,7,StNs,7,656,,01,3.1,,,,,
156,堡林,2019-01-19 21:00,4.1,,.8,,1.8,,50,,92,,7.5,2.9,1009.9,,1018.9,,,9,,,,10,8,ScAs,7,785,,1901,3,,,,,
156,堡林,2019-01-19 22:00,3.7,,,9,2.1,,20,,96,,7.6,3.1,1009.7,,1018.7,,,9,,,,10,5,StNs,6,425,,1901,2.8,,,,,
156,堡林,2019-01-19 23:00,3.4,,,9,1.2,,20,,99,,7.7,3.2,1009.6,,1018.6,,,9,,,,10,6,StNs,7,160,,1901,2.8,,,,,
156,堡林,2019-01-20 00:00,3.5,,1,,.8,,20,,99,,7.7,3.3,1009.7,,1018.7,,,9,,,,10,8,,,183,,1901,2.8,,,,,
156,堡林,2019-01-20 01:00,3.6,,,9,.6,,20,,99,,7.8,3.4,1009.7,,1018.7,,,9,,,,10,7,StNs,7,175,,1901,2.8,,,,,
156,堡林,2019-01-20 02:00,3.7,,,9,2.1,,50,,99,,7.8,3.5,1009.5,,1018.5,,,9,,,,10,7,StNs,4,501,,1901,2.7,,,,,
156,堡林,2019-01-20 03:00,3.8,,.3,,1,,20,,97,,7.7,3.3,1010.1,,1019.1,,,9,,,,10,8,StNs,6,1794,,1901,2.4,,,,,
156,堡林,2019-01-20 04:00,3.8,,,9,.6,,360,,94,,7.5,2.9,1010.6,,1019.6,,,9,,,,10,5,StNs,7,1363,,01,2.3,,,,,
156,堡林,2019-01-20 05:00,4,,,9,.9,,20,,85,,6.9,1.7,1011,,1020,,,9,,,,10,5,ScAs,7,1089,,01,2,,,,,
156,堡林,2019-01-20 06:00,3.8,,0,,1.3,,290,,89,,7.1,2.1,1010.9,,1019.9,,,9,,,,9,9,Sc,6,785,,19,2.1,,,,,
156,堡林,2019-01-20 07:00,3.8,,,9,.6,,270,,92,,7.4,2.6,1011.6,,1020.6,,,9,,,,9,9,Sc,6,545,,19,1.8,,,,,
156,堡林,2019-01-20 08:00,3.5,,,9,2.5,,20,,82,,6.4,.7,1012.6,,1021.6,,0,,.06,,,9,9,Sc,10,469,,19,1.7,,,,,
156,堡林,2019-01-20 09:00,3,,,9,2.1,,20,,70,,5.3,-1.9,1013.7,,1022.8,,.4,,.33,,,3,3,Sc,10,991,,19,1.2,,,,,
156,堡林,2019-01-20 10:00,3.4,,,9,2.3,,20,,59,,4.6,-3.8,1014.7,,1023.8,,.7,,.79,,,3,3,Sc,9,1555,,19,4.4,,,,,
156,堡林,2019-01-20 11:00,3.6,,,9,3.9,,360,,50,,4,-5.8,1015.6,,1024.7,,1,,1.62,,,1,1,Sc,10,1870,,,7.5,,,,,
156,堡林,2019-01-20 12:00,3.9,,,9,2.5,,20,,47,,3.8,-6.4,1015.2,,1024.2,,.9,,1.76,,,2,2,Sc,12,1973,,,8.4,,,,,
156,堡林,2019-01-20 13:00,3.6,,,9,3.2,,20,,49,,3.9,-6.1,1014.3,,1023.3,,1,,1.84,,,2,2,Sc,10,1977,,,9,,,,,
156,堡林,2019-01-20 14:00,3.8,,,9,3.3,,20,,45,,3.6,-7,1014.5,,1023.5,,1,,1.95,,,2,2,Sc,10,1892,,,9.1,,,,,
156,堡林,2019-01-20 15:00,3.7,,,9,3.3,,20,,43,,3.4,-7.7,1014.1,,1023.1,,1,,1.76,,,0,0,,,2000,,,9,,,,,
156,堡林,2019-01-20 16:00,2.8,,,9,2.7,,360,,45,,3.4,-7.9,1014.7,,1023.8,,1,,1.34,,,0,0,,,2000,,,6.2,,,,,
156,堡林,2019-01-20 17:00,1.6,,,9,3.4,,20,,47,,3.2,-8.5,1014.7,,1023.8,,1,,.71,,,0,0,,,2000,,,2.5,,,,,
156,堡林,2019-01-20 18:00,.4,,,9,3.4,,20,,54,,3.4,-7.8,1015.4,,1024.6,,.3,,.15,,,0,0,,,2000,,,-.3,,,,,
156,堡林,2019-01-20 19:00,0,,,9,2.4,,20,,55,,3.4,-7.9,1016.3,,1025.5,,,9,,,,0,0,,,2000,,,-1,,,,,
156,堡林,2019-01-20 20:00,-.2,,,9,2.3,,20,,57,,3.4,-7.7,1016.4,,1025.6,,,9,,,,0,0,,,2000,,,-1.5,,,,,
156,堡林,2019-01-20 21:00,-.5,,,9,1.4,,360,,58,,3.4,-7.7,1016.8,,1026,,,9,,,,0,0,,,2000,,,-2,,,,,
156,堡林,2019-01-20 22:00,-.6,,,9,1.9,,20,,57,,3.3,-8,1017.2,,1026.4,,,9,,,,0,0,,,2000,,,-2.4,,,,,
156,堡林,2019-01-20 23:00,-.5,,,9,2.5,,360,,56,,3.3,-8.2,1017.5,,1026.7,,,9,,,,0,0,,,2000,,,-2.7,,,,,
156,堡林,2019-01-21 00:00,-.6,,,9,1.9,,360,,55,,3.2,-8.5,1017.4,,1026.6,,,9,,,,0,0,,,2000,,,-3.1,,,,,
156,堡林,2019-01-21 01:00,-.8,,,,1.6,,320,,58,,3.3,-8,1017.6,,1026.8,,,9,,,,0,0,,,2000,,,-3.3,,,,,
156,堡林,2019-01-21 02:00,-.9,,,,1.9,,20,,58,,3.3,-8.1,1017.3,,1026.5,,,9,,,,0,0,,,2000,,,-3.6,,,,,
156,堡林,2019-01-21 03:00,-1.2,,,,1.3,,20,,61,,3.4,-7.7,1017,,1026.2,,,9,,,,0,0,,,2000,,,-3.9,,,,,
156,堡林,2019-01-21 04:00,-1.6,,,,2.1,,50,,63,,3.4,-7.7,1016.6,,1025.9,,,9,,,,0,0,,,2000,,,-3.6,,,,,
156,堡林,2019-01-21 05:00,-1.8,,,,3,,50,,65,,3.5,-7.5,1016.1,,1025.4,,,9,,,,8,5,ScAc,11,2000,,,-3.4,,,,,
156,堡林,2019-01-21 06:00,-1.7,,,,.7,,20,,65,,3.5,-7.4,1016,,1025.3,,,9,,,,5,5,Sc,11,2000,,,-2.7,,,,,
156,堡林,2019-01-21 07:00,-1.1,,,,.3,,0,,63,,3.6,-7.2,1016.2,,1025.4,,,9,,,,10,4,ScAs,11,2000,,,-2.4,,,,,
156,堡林,2019-01-21 08:00,-1.3,,,,.6,,20,,65,,3.6,-7,1016.1,,1025.3,,0,,.07,,,7,7,Sc,10,2000,,,-2.4,,,,,
156,堡林,2019-01-21 09:00,-.2,,,,.3,,0,,62,,3.7,-6.6,1016.7,,1025.9,,0,,.23,,,8,8,Sc,10,1997,,,-1.4,,,,,
156,堡林,2019-01-21 10:00,.5,,,,.5,,50,,60,,3.8,-6.3,1017.1,,1026.3,,0,,.55,,,8,8,Sc,10,2000,,,-.9,,,,,
156,堡林,2019-01-21 11:00,2.8,,,,.5,,340,,55,,4.1,-5.3,1016.9,,1026,,.8,,1.45,,,3,0,Ci,,1991,,,2.5,,,,,
156,堡林,2019-01-21 12:00,3.7,,,,1.4,,270,,52,,4.2,-5.2,1015.8,,1024.9,,.7,,1.68,,,3,0,Ci,,1909,,,8.8,,,,,
156,堡林,2019-01-21 13:00,6.3,,,,2.1,,270,,46,,4.4,-4.4,1014.5,,1023.5,,1,,2.24,,,0,0,,,1980,,,13,0,,,,
156,堡林,2019-01-21 14:00,7.7,,,,1.5,,320,,39,,4.1,-5.4,1013.6,,1022.5,,1,,2.17,,,0,0,,,2000,,,14.2,0,,,,
156,堡林,2019-01-21 15:00,7.5,,,,2.5,,250,,43,,4.5,-4.2,1013.3,,1022.2,,1,,1.79,,,0,0,,,2000,,,13.3,0,,,,
156,堡林,2019-01-21 16:00,6.7,,,,2.4,,270,,43,,4.2,-5,1013.2,,1022.1,,1,,1.38,,,0,0,,,1999,,,10.7,,,,,
156,堡林,2019-01-21 17:00,6.3,,,,1.1,,270,,49,,4.7,-3.6,1012.8,,1021.8,,1,,.75,,,0,0,,,2000,,,6.2,,,,,
156,堡林,2019-01-21 18:00,4.5,,,,1.5,,270,,55,,4.6,-3.7,1012.9,,1021.9,,.4,,.16,,,0,0,,,2000,,,2.1,,,,,
156,堡林,2019-01-21 19:00,3.8,,,,1,,270,,60,,4.8,-3.2,1013.2,,1022.2,,,9,,,,2,0,,,1981,,,-.3,,,,,
156,堡林,2019-01-21 20:00,3.1,,,,1.5,,250,,63,,4.8,-3.2,1013.2,,1022.3,,,9,,,,0,0,,,1985,,,-.9,,,,,
156,堡林,2019-01-21 21:00,2.8,,,,1.2,,250,,65,,4.9,-3.1,1013.5,,1022.6,,,9,,,,0,0,,,1853,,,-1.2,,,,,
156,堡林,2019-01-21 22:00,2.8,,,,.5,,250,,64,,4.8,-3.3,1013.4,,1022.5,,,9,,,,0,0,,,1871,,,-1.7,,,,,
156,堡林,2019-01-21 23:00,1.9,,,,.6,,160,,68,,4.8,-3.3,1013.3,,1022.4,,,9,,,,0,0,,,1734,,,-2.1,,,,,
156,堡林,2019-01-22 00:00,1.6,,,,1,,200,,73,,5,-2.7,1013.4,,1022.5,,,9,,,,0,0,,,1740,,,-2.5,,,,,
156,堡林,2019-01-22 01:00,.9,,,,.8,,70,,76,,5,-2.8,1013.2,,1022.3,,,9,,,,0,0,,,1668,,,-2.9,,,,,
156,堡林,2019-01-22 02:00,.5,,,,0,,0,,77,,4.9,-3,1013.3,,1022.5,,,9,,,,0,0,,,1666,,,-3.3,,,,,
156,堡林,2019-01-22 03:00,0,,,,.6,,250,,84,,5.2,-2.3,1013.4,,1022.6,,,9,,,,0,0,,,1253,,,-3.6,,,,,
156,堡林,2019-01-22 04:00,-.3,,,,.8,,230,,87,,5.2,-2.2,1013,,1022.2,,,9,,,,0,0,,,1086,,,-3.9,,,,,
156,堡林,2019-01-22 05:00,-.6,,,,.7,,90,,84,,4.9,-2.9,1012.6,,1021.8,,,9,,,,0,0,,,1456,,,-4.1,,,,,
156,堡林,2019-01-22 06:00,-1.4,,,,0,,0,,89,,4.9,-2.9,1012.1,,1021.3,,,9,,,,0,0,,,1185,,,-4.4,,,,,
156,堡林,2019-01-22 07:00,-2,,,,.5,,270,,90,,4.8,-3.4,1012.3,,1021.5,,,9,,,,0,0,,,1046,,,-4.7,,,,,
156,堡林,2019-01-22 08:00,-1.9,,,,.8,,250,,90,,4.8,-3.3,1012.8,,1022,,0,,.06,,,0,0,,,1052,,,-4.8,,,,,
156,堡林,2019-01-22 09:00,-.7,,,,.3,,0,,85,,4.9,-2.9,1013.2,,1022.4,,.7,,.41,,,0,0,,,835,,19,-2.6,,,,,
156,堡林,2019-01-22 10:00,1.5,,,,.6,,230,,75,,5.1,-2.4,1013.5,,1022.6,,1,,1.03,,,0,0,,,933,,19,-.6,,,,,
156,堡林,2019-01-22 11:00,3.7,,,,.9,,230,,65,,5.2,-2.2,1013.3,,1022.3,,1,,1.54,,,0,0,,,820,,4019,4.2,,,,,
156,堡林,2019-01-22 12:00,6,,,,1,,250,,57,,5.4,-1.8,1012.8,,1021.8,,1,,1.94,,,0,0,,,869,,40,9.2,,,,,
156,堡林,2019-01-22 13:00,8.1,,,,1.6,,230,,51,,5.5,-1.4,1012,,1020.9,,1,,2.1,,,0,0,,,861,,40,13.5,0,,,,
156,堡林,2019-01-22 14:00,9.4,,,,2.1,,250,,46,,5.4,-1.6,1011.2,,1020,,1,,1.96,,,0,0,,,906,,40,14.3,0,,,,
156,堡林,2019-01-22 15:00,8.9,,,,2.8,,290,,25,,2.8,-10.1,1011.1,,1019.9,,1,,1.68,,,0,0,,,1487,,40,13.1,0,,,,
156,堡林,2019-01-22 16:00,8.5,,,,2.6,,290,,26,,2.9,-9.9,1011.4,,1020.2,,1,,1.32,,,0,0,,,1504,,,10.3,,,,,
156,堡林,2019-01-22 17:00,7.9,,,,2,,270,,36,,3.8,-6.2,1011.7,,1020.6,,1,,.68,,,0,0,,,1221,,,6.2,,,,,
156,堡林,2019-01-22 18:00,6.4,,,,1.8,,270,,48,,4.6,-3.8,1011.6,,1020.5,,.3,,.15,,,0,0,,,943,,40,2.5,,,,,
156,堡林,2019-01-22 19:00,5.4,,,,1.9,,270,,53,,4.8,-3.4,1011.9,,1020.9,,,9,,,,0,0,,,890,,40,0,,,,,
156,堡林,2019-01-22 20:00,5.1,,,,1.2,,230,,56,,4.9,-2.9,1012,,1021,,,9,,,,0,0,,,848,,40,-1.2,,,,,
